what,kind,bundleId,bundleVersion,description,time
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1344366524478
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1344366524478
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1344366524478
java.vm.specification.version,sysinfo,,,"1.0",1344366524478
java.vm.vendor,sysinfo,,,"Apple Inc.",1344366524478
java.vm.version,sysinfo,,,"20.8-b03-424",1344366524478
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1344366524481
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1344366525117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344366714391
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344366714397
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344366719886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344366724231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344367778738
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344367778759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344367781695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344369524209
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344369529389
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344369529430
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344369532766
error,log,,,"Core exception while retrieving the content description",1344369536614
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1344369536670
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344369540118
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344369541508
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344369541509
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344369543790
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1344369544886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344369547934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370314827
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370318141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370432811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370434478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370513647
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1344370515905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370519968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370758758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370761980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370792038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370793629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370957240
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344370960784
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344370960863
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1344370960907
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1344370961611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344370989344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344371174744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344371177165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344371202019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344371215789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344371222040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371225430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371225731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371226715
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371227058
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371227937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371228251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1344371229236
