what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345217224553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223019803
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1345223024375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223024662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223024732
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345223151941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223158639
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223232252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223235827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223329254
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345223334758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223337616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223534030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223561776
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223648597
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1345223651974
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345223655158
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1345223995434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345223997390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224220418
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1345224220425
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345224226363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224253342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224610015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224611591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224958061
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1345224964732
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345224967948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224968122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224976550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345224978053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345225173024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345225176414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345225182182
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1345225188868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345225198725
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226423260
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1345226424412
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1345226427706
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345226434585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226434810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226438725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226442269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226592275
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345226595583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226596914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226601096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226632310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226658258
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345226661521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226661942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226664307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226667688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226713350
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226714950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226770329
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345226774248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226774627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226778712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226779672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226942647
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345226948513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226948863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226952491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345226953802
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345227359033
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1345227362513
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1345227367817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345227368342
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345227370912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345227373640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345227463711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345227466504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345237453136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345237454671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345237456285
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1345237456809
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1345237464073
stopped,bundle,org.eclipse.m2e.discovery,1.0.200.20111228-1245,"org.eclipse.m2e.discovery",1345237464197
stopped,bundle,org.eclipse.m2e.refactoring,1.0.200.20111228-1245,"org.eclipse.m2e.refactoring",1345237464347
stopped,bundle,org.eclipse.m2e.editor,1.0.200.20111228-1245,"org.eclipse.m2e.editor",1345237464663
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.200.20111228-1245,"org.eclipse.m2e.editor.xml",1345237464952
stopped,bundle,org.eclipse.m2e.jdt,1.0.200.20111228-1245,"org.eclipse.m2e.jdt",1345237465185
stopped,bundle,org.eclipse.m2e.launching,1.0.200.20111228-1245,"org.eclipse.m2e.launching",1345237465275
